track_name,track_id,artist_name,artist_id
1400 / 999 Freestyle,4055977,Trippie Redd,1086436
Topanga,3959932,Trippie Redd,1086436
Taking a Walk,3400425,Trippie Redd,1086436
It Takes Time,3088706,Trippie Redd,1086436
Romeo & Juliet,3088332,Trippie Redd,1086436
6 Kiss,4939566,Trippie Redd,1086436
"Uh Oh, Thots!",3144661,Trippie Redd & XXXTENTACION,1410012
18,3440590,"Kris Wu, Rich Brian, Joji, Trippie Redd & Baauer",1338404
Tell Me U Luv Me,5205190,Juice WRLD & Trippie Redd,1596133
Matt Hardy 999,4380538,Trippie Redd & Juice WRLD,3419581
Who Needs Love,4833299,Trippie Redd,1086436
Ghost Busters,3556910,Trippie Redd & XXXTENTACION,1410012
Bust Down,3183654,Trippie Redd,1086436
BANG!,3800902,Trippie Redd,1086436
Leray,4968538,Trippie Redd,1086436
Love Scars Pt. 2 / Rack City,3086767,Trippie Redd,1086436
Weeeeee,5707181,Trippie Redd,1086436
Betrayal,7097006,Trippie Redd,1086436
Love Scars 3,3896368,Trippie Redd,1086436
UKA UKA,3400414,Trippie Redd,1086436
Blastoff,5042436,"Internet Money, Juice WRLD & Trippie Redd",3297273
Forever Ever,3733974,Trippie Redd,1086436
Death,4939568,Trippie Redd,1086436
TR666,3394335,Trippie Redd,1086436
Missing My Idols,3692301,Trippie Redd,1086436
Love Me More,4779028,Trippie Redd,1086436
Shake It Up,3769785,Trippie Redd,1086436
The Grinch,4939584,Trippie Redd,1086436
Excitement,5424712,Trippie Redd & PARTYNEXTDOOR,2237418
Hate Me,4860566,Trippie Redd,1086436
Can You Rap Like Me?,3086860,Trippie Redd,1086436
In Too Deep,3178647,Trippie Redd,1086436
Deeply Scared,3088678,Trippie Redd,1086436
Negative Energy,3972657,Trippie Redd,1086436
They Afraid of You,4642873,Trippie Redd,1086436
Love Sick,4855405,Trippie Redd,1086436
Can’t Love,4055973,Trippie Redd,1086436
Hellboy,3262459,Trippie Redd,1086436
Together,3663251,Trippie Redd,1086436
Never Ever Land,3088314,Trippie Redd,1086436
Holy Smokes,6443056,Trippie Redd,1086436
Snake Skin,4429481,Trippie Redd,1086436
Rockstar Knights,6250781,Kid Cudi & Trippie Redd,2723238
Loyalty Before Royalty,3938216,Trippie Redd,1086436
I Tried Loving,4034311,Trippie Redd,1086436
Feline,7354904,"Juice WRLD, Polo G & Trippie Redd",2982210
Black Magic,3849154,Trippie Redd,1086436
Owee,3143375,Trippie Redd,1086436
How You Feel,3638584,Trippie Redd,1086436
"Can You Rap Like Me, Pt. 2",4949859,Trippie Redd,1086436
Matt Hardy 999 (Demo),7047199,Trippie Redd & Juice WRLD,3419581
Under Enemy Arms,4541773,Trippie Redd,1086436
Woah Woah Woah,3196702,Trippie Redd,1086436
Toxic Waste,3965774,Trippie Redd,1086436
Bird Shit,3732259,Trippie Redd,1086436
All for Me,4779060,Trippie Redd,1086436
Limitless,3086855,Trippie Redd,1086436
!,4724410,Trippie Redd,1086436
Til the End of Time,4896425,Trippie Redd,1086436
Super Cell,6654047,Trippie Redd,1086436
Demon Time,6886999,Trippie Redd,1086436
Diamond Minds,3536347,Trippie Redd,1086436
Rich MF,6631492,Trippie Redd,1086436
